,Unnamed: 0,Date,User,Tweet,Updated_Tweet,Sentiment,Score
3205,3205,2022-07-13 03:08:58+00:00,ruwijetunga,Is this the correct time to ask @IwriteOK to induct the Rajapakses into the @bastardspod club? #GotaGoHome,Is this the correct time to ask IwriteOK to induct the Rajapakses into the bastardspod club GotaGoHome,POSITIVE,0.8073055744171143
3206,3206,2022-07-13 03:08:51+00:00,gihaanw,"People need to push for @RW_UNP resignation today. He is playing a game right now with the lives of Sri Lankan people. 

Remember 2/3 majority in Parliament is SLPP. 

#lka #SriLanka #GoHomeGota #GoHomeRanil #SriLankaProtests #Aragalaya",People need to push for RW_UNP resignation today He is playing a game right now with the lives of Sri Lankan people Remember 2 3 majority in Parliament is SLPP lka SriLanka GoHomeGota GoHomeRanil SriLankaProtests Aragalaya,POSITIVE,0.9464243650436401
3207,3207,2022-07-13 03:08:16+00:00,K_Karthik_Raja,"#GlobalNews | #SriLanka President #GotabayaRajapaksa, who is due to offer his resignation on Wednesday, has landed in the Maldivian capital of Malé, sources said (From Agencies)

#SriLankaCrisis #SriLankaEconomicCrisis #Maldvies",GlobalNews SriLanka President GotabayaRajapaksa who is due to offer his resignation on Wednesday has landed in the Maldivian capital of Malé sources said From Agencies SriLankaCrisis SriLankaEconomicCrisis Maldvies,NEGATIVE,0.9780561923980713
3208,3208,2022-07-13 03:08:15+00:00,AnunayAgnihotri,"Sad to see the present condition of #SriLanka 
Leaders flew abroad! 

Still in viral videos you would able to see peaceful and disciplined protest by crowd, no fire, no vandalism, no harm to public property and no stone pelting.

This is a nationalism #SriLankaProtests",Sad to see the present condition of SriLanka Leaders flew abroad Still in viral videos you would able to see peaceful and disciplined protest by crowd no fire no vandalism no harm to public property and no stone pelting This is a nationalism SriLankaProtests,POSITIVE,0.9822278618812561
3209,3209,2022-07-13 03:07:03+00:00,thusith34,"We call upon our Government Not to provide Refuge or Asylum to Gotabaya Rajapaksa . 

The people of #Maldives 🇲🇻 stands with the people of #Srilanka 🇱🇰

#GotaGoHome",We call upon our Government Not to provide Refuge or Asylum to Gotabaya Rajapaksa The people of Maldives stands with the people of Srilanka GotaGoHome,NEGATIVE,0.975013792514801
3210,3210,2022-07-13 03:06:38+00:00,UsmanRiyas3,Dear Sir @ibusolih please take care of your treasure because our Gobbaya @GotabayaR is in your country   LovefromSL 🇲🇻🇱🇰#Maldives #SriLanka #GoHomeGota @MDVinSriLanka,Dear Sir ibusolih please take care of your treasure because our Gobbaya GotabayaR is in your country LovefromSL Maldives SriLanka GoHomeGota MDVinSriLanka,POSITIVE,0.9989670515060425
3211,3211,2022-07-13 03:06:35+00:00,timesofindia,#SriLankaCrisis | Sri Lankan Prime Minister's office confirms that President #GotabayaRajapaksa left the country: Sri Lankan Prime Minister's Media Division,SriLankaCrisis Sri Lankan Prime Minister s office confirms that President GotabayaRajapaksa left the country Sri Lankan Prime Minister s Media Division,NEGATIVE,0.994978129863739
3212,3212,2022-07-13 03:05:38+00:00,Moinash,People of #male can y’all give some treatment to @GotabayaR - for the news. #SriLankaProtests,People of male can y all give some treatment to GotabayaR for the news SriLankaProtests,NEGATIVE,0.8704541921615601
3213,3213,2022-07-13 03:04:34+00:00,ahamedzaneer,"So #SriLankanAirForce shame on you for letting @GotabayaR and his culprits gang to flee. 
.
.
.
#GotaGoHome #GoGota",So SriLankanAirForce shame on you for letting GotabayaR and his culprits gang to flee GotaGoHome GoGota,NEGATIVE,0.9963460564613342
3214,3214,2022-07-13 03:03:33+00:00,scubaappo,"We Maldivians stand with our Sri
Lankan friends
@MohamedNasheed does not
represent us! #GoHomeGota
#SendGotaHome @GotabayaR 🇱🇰🇱🇰🇲🇻🇲🇻",We Maldivians stand with our Sri Lankan friends MohamedNasheed does not represent us GoHomeGota SendGotaHome GotabayaR,NEGATIVE,0.9814744591712952
3215,3215,2022-07-13 03:03:00+00:00,Zee24Kalak,"Sri Lankan Prime Minister's office confirms that President Gotabaya Rajapaksa left the country: Sri Lankan Prime Minister's Media Division

#SriLankaCrisis",Sri Lankan Prime Minister s office confirms that President Gotabaya Rajapaksa left the country Sri Lankan Prime Minister s Media Division SriLankaCrisis,NEGATIVE,0.9938915967941284
3216,3216,2022-07-13 03:02:06+00:00,tv9gujarati,"Sri Lankan Prime Minister's office confirms that President #GotabayaRajapaksha left the country: Sri Lankan Prime Minister's Media Division

#SriLankaCrisis #TV9News",Sri Lankan Prime Minister s office confirms that President GotabayaRajapaksha left the country Sri Lankan Prime Minister s Media Division SriLankaCrisis TV9News,NEGATIVE,0.9975316524505615
3217,3217,2022-07-13 03:01:31+00:00,ANI,"Sri Lankan Prime Minister's office confirms that President Gotabaya Rajapaksa left the country: Sri Lankan Prime Minister's Media Division

#SriLankaCrisis",Sri Lankan Prime Minister s office confirms that President Gotabaya Rajapaksa left the country Sri Lankan Prime Minister s Media Division SriLankaCrisis,NEGATIVE,0.9938915967941284
3218,3218,2022-07-13 03:01:19+00:00,zdlamn,"We Maldivians are ashamed of our Government for hosting @GotabayaR Please send him back to Sri Lanka. Sri Lanka is home to hundreds of Maldivians.

#SriLankaCrisis #GotaGoHome",We Maldivians are ashamed of our Government for hosting GotabayaR Please send him back to Sri Lanka Sri Lanka is home to hundreds of Maldivians SriLankaCrisis GotaGoHome,NEGATIVE,0.987019419670105
3219,3219,2022-07-13 03:00:16+00:00,AthaudaDasuni,"❗️The Prime Minister's Office also confirms that President Gotabaya Rajapaksa has left the country.

- PM’s Media

#lka #SriLanka #SriLankaCrisis",The Prime Minister s Office also confirms that President Gotabaya Rajapaksa has left the country PM s Media lka SriLanka SriLankaCrisis,NEGATIVE,0.9965041875839233
3220,3220,2022-07-13 02:59:41+00:00,Ceylonnewslk,The Prime Minister's Office confirms that President Gotabaya Rajapaksa has left the country. #SriLanka #SriLankaCrisis,The Prime Minister s Office confirms that President Gotabaya Rajapaksa has left the country SriLanka SriLankaCrisis,NEGATIVE,0.9877654314041138
3221,3221,2022-07-13 02:55:03+00:00,navindra1987,Did the letter say COB 13/7/2022 #gotagohome,Did the letter say COB 13 7 2022 gotagohome,NEGATIVE,0.9889059066772461
3222,3222,2022-07-13 02:54:00+00:00,Shaanttey,"We call upon our Government #Maldivas Not to provide Refuge or Asylum to @GotabayaR. The people of Maldives 🇲🇻 stands with the people of Srilanka 🇱🇰
#SendHimBack
#GotaGoHome",We call upon our Government Maldivas Not to provide Refuge or Asylum to GotabayaR The people of Maldives stands with the people of Srilanka SendHimBack GotaGoHome,NEGATIVE,0.9943618774414062
3223,3223,2022-07-13 02:53:49+00:00,SikdarSampriti,"#SriLanka's president has fled, marking a turning point for the ruling #Rajapaksa dynasty after fierce protests in the bankrupt #nation 
#SriLanka 
#SriLankaCrisis 
#SriLankaEconomicCrisis",SriLanka s president has fled marking a turning point for the ruling Rajapaksa dynasty after fierce protests in the bankrupt nation SriLanka SriLankaCrisis SriLankaEconomicCrisis,NEGATIVE,0.9891390204429626
3224,3224,2022-07-13 02:53:44+00:00,DhiyanaT,"Speaker of the People’s Majlis of Maldives @MohamedNasheed &amp; President @ibusolih assisted @GotabayaR to flee from SriLanka.
Corrupt leaders helping each other.
Pls note that the people of Maldives are with the people of Sri Lanka 🇱🇰🙏 #SriLankaCrisis #SriLankaprotest",Speaker of the People s Majlis of Maldives MohamedNasheed amp President ibusolih assisted GotabayaR to flee from SriLanka Corrupt leaders helping each other Pls note that the people of Maldives are with the people of Sri Lanka SriLankaCrisis SriLankaprotest,NEGATIVE,0.961730420589447
3225,3225,2022-07-13 02:53:34+00:00,nethuwa1,"Harsha De Silva as Acting President and Anura Kumara Dissanayaka as PM would be the best options for sri lanka right now .Not Trash like SajithP,Dallas and Ex troop Fonseka🥴🇱🇰 #lka #EconomicCrisisLK #GoHomeGota #harshaaspresident",Harsha De Silva as Acting President and Anura Kumara Dissanayaka as PM would be the best options for sri lanka right now Not Trash like SajithP Dallas and Ex troop Fonseka lka EconomicCrisisLK GoHomeGota harshaaspresident,POSITIVE,0.9021034836769104
3226,3226,2022-07-13 02:52:48+00:00,MythDoge,"Even during this time when it’s easy to be angry with @GotabayaR for misusing public property/running,let’s be peaceful with one and other. Let’s not let his final influence on this nation be hatred. Let us show him we can prosper without him 🙏🏼God bless you #SriLankaProtests",Even during this time when it s easy to be angry with GotabayaR for misusing public property running let s be peaceful with one and other Let s not let his final influence on this nation be hatred Let us show him we can prosper without him God bless you SriLankaProtests,NEGATIVE,0.9805152416229248
3227,3227,2022-07-13 02:52:44+00:00,ndtv,"#SriLankaCrisis: Updates

President Gotabaya Rajapaksa arrives in Maldives. According to Defence officials, Rajapaksa requested them for a plane last night and they were ""obligated"" to provide one. Rajapaksa continues to be the supreme commander of defence forces as President.",SriLankaCrisis Updates President Gotabaya Rajapaksa arrives in Maldives According to Defence officials Rajapaksa requested them for a plane last night and they were obligated to provide one Rajapaksa continues to be the supreme commander of defence forces as President,NEGATIVE,0.9184232354164124
3228,3228,2022-07-13 02:50:21+00:00,Barry4the44th,"Beware green energy policies imposed by governments (ESG), pushed ultimately by the people at Davos. The examples of disaster is spreading. #SriLankaCrisis #netherlandsfarmers #ghanafoodshortages. ESG inspired policies ruin economies and cause starvation and energy collapse.",Beware green energy policies imposed by governments ESG pushed ultimately by the people at Davos The examples of disaster is spreading SriLankaCrisis netherlandsfarmers ghanafoodshortages ESG inspired policies ruin economies and cause starvation and energy collapse,NEGATIVE,0.9985992312431335
3229,3229,2022-07-13 02:48:41+00:00,AnirbanDHdel,"High Commission of India in Colombo @IndiainSL has categorically denied ""baseless and speculative media reports"" that India has helped #SriLankan President Gotabaya Rajapaksa @GotabayaR fly out of the island nation #SriLankaCrisis @DeccanHerald #SriLanka",High Commission of India in Colombo IndiainSL has categorically denied baseless and speculative media reports that India has helped SriLankan President Gotabaya Rajapaksa GotabayaR fly out of the island nation SriLankaCrisis DeccanHerald SriLanka,NEGATIVE,0.8681854009628296
3230,3230,2022-07-13 02:45:47+00:00,bobximo,"Shame on you @MohamedNasheed 
#GoHomeGota",Shame on you MohamedNasheed GoHomeGota,NEGATIVE,0.9969858527183533
3231,3231,2022-07-13 02:44:41+00:00,AnthuSH,With a blink of on eye and without an ounce of hesitation @MohamedNasheed puts our whole Country in shame! Sick! No morals and ethic at all! 🤬 Waking up to this shameful news! #GoHomeGota #SendGotaHome,With a blink of on eye and without an ounce of hesitation MohamedNasheed puts our whole Country in shame Sick No morals and ethic at all Waking up to this shameful news GoHomeGota SendGotaHome,NEGATIVE,0.8104798197746277
3232,3232,2022-07-13 02:44:26+00:00,MahendralalR,"We will make the traitors pay.
For life. OR. With life.
✌️🇱🇰

#SriLanka #lka #SriLankaProtests #SriLankanpoliticalcrisis",We will make the traitors pay For life OR With life SriLanka lka SriLankaProtests SriLankanpoliticalcrisis,NEGATIVE,0.9899048209190369
3233,3233,2022-07-13 02:43:37+00:00,sandunarosha,"🟠 BREAKING

Air Force aircraft was provided for President, First Lady, and two Security Officers to fly to Maldives, following a request by the existing Government. - Air Force

#SriLankaCrisis #SriLankaprotest #ProtestLK #lka #SriLankaEconomicCrisis",BREAKING Air Force aircraft was provided for President First Lady and two Security Officers to fly to Maldives following a request by the existing Government Air Force SriLankaCrisis SriLankaprotest ProtestLK lka SriLankaEconomicCrisis,NEGATIVE,0.931446373462677
3234,3234,2022-07-13 02:42:44+00:00,NireshEliatamby,Still no resignation. @SLRTBot @619Sniper619Bot @BotLanka #GoHomeGota,Still no resignation SLRTBot 619Sniper619Bot BotLanka GoHomeGota,NEGATIVE,0.9851611852645874
3235,3235,2022-07-13 02:41:09+00:00,SavinduNawagam2,"If all the country people say some politician to go home what should  they simply do?
#GoHomeGota     #GoHomeRanil",If all the country people say some politician to go home what should they simply do GoHomeGota GoHomeRanil,NEGATIVE,0.9979315996170044
3236,3236,2022-07-13 02:36:14+00:00,DineshanS_,"It is neither the people nor protesters, it’s them power mongering politicians who push the country to anarchy with unwanted actions. #GoHomeRajapaksas #GoHomeRanil",It is neither the people nor protesters it s them power mongering politicians who push the country to anarchy with unwanted actions GoHomeRajapaksas GoHomeRanil,NEGATIVE,0.9986345171928406
3237,3237,2022-07-13 02:33:53+00:00,madursan,Sri Lanka Air Force confirms that a SLAF plane was given to the President to depart for the Maldives in accordance with the powers vested in an Executive President and subject to full approval of Ministry of Defense  #Maldives #SriLankaEconomicCrisis,Sri Lanka Air Force confirms that a SLAF plane was given to the President to depart for the Maldives in accordance with the powers vested in an Executive President and subject to full approval of Ministry of Defense Maldives SriLankaEconomicCrisis,NEGATIVE,0.8882142305374146
